1941.png	raising hands: medium-light skin tone	🙌🏼️	\U0001F64C\U0001F3FC\U0000FE0F	U+1F64C U+1F3FC	raising hands: medium-light skin tone
1942.png	raising hands: medium skin tone	🙌🏽️	\U0001F64C\U0001F3FD\U0000FE0F	U+1F64C U+1F3FD	raising hands: medium skin tone
1943.png	raising hands: medium-dark skin tone	🙌🏾️	\U0001F64C\U0001F3FE\U0000FE0F	U+1F64C U+1F3FE	raising hands: medium-dark skin tone
1944.png	raising hands: dark skin tone	🙌🏿️	\U0001F64C\U0001F3FF\U0000FE0F	U+1F64C U+1F3FF	raising hands: dark skin tone
1945.png	open hands: light skin tone	👐🏻️	\U0001F450\U0001F3FB\U0000FE0F	U+1F450 U+1F3FB	open hands: light skin tone
1946.png	open hands: medium-light skin tone	👐🏼️	\U0001F450\U0001F3FC\U0000FE0F	U+1F450 U+1F3FC	open hands: medium-light skin tone
1947.png	open hands: medium skin tone	👐🏽️	\U0001F450\U0001F3FD\U0000FE0F	U+1F450 U+1F3FD	open hands: medium skin tone
1948.png	open hands: medium-dark skin tone	👐🏾️	\U0001F450\U0001F3FE\U0000FE0F	U+1F450 U+1F3FE	open hands: medium-dark skin tone
1949.png	open hands: dark skin tone	👐🏿️	\U0001F450\U0001F3FF\U0000FE0F	U+1F450 U+1F3FF	open hands: dark skin tone
1950.png	palms up together: light skin tone	🤲🏻️	\U0001F932\U0001F3FB\U0000FE0F	U+1F932 U+1F3FB	palms up together: light skin tone
1951.png	palms up together: medium-light skin tone	🤲🏼️	\U0001F932\U0001F3FC\U0000FE0F	U+1F932 U+1F3FC	palms up together: medium-light skin tone
1952.png	palms up together: medium skin tone	🤲🏽️	\U0001F932\U0001F3FD\U0000FE0F	U+1F932 U+1F3FD	palms up together: medium skin tone
1953.png	palms up together: medium-dark skin tone	🤲🏾️	\U0001F932\U0001F3FE\U0000FE0F	U+1F932 U+1F3FE	palms up together: medium-dark skin tone
1954.png	palms up together: dark skin tone	🤲🏿️	\U0001F932\U0001F3FF\U0000FE0F	U+1F932 U+1F3FF	palms up together: dark skin tone
1955.png	folded hands: light skin tone	🙏🏻️	\U0001F64F\U0001F3FB\U0000FE0F	U+1F64F U+1F3FB	folded hands: light skin tone
1956.png	folded hands: medium-light skin tone	🙏🏼️	\U0001F64F\U0001F3FC\U0000FE0F	U+1F64F U+1F3FC	folded hands: medium-light skin tone
1957.png	folded hands: medium skin tone	🙏🏽️	\U0001F64F\U0001F3FD\U0000FE0F	U+1F64F U+1F3FD	folded hands: medium skin tone
1958.png	folded hands: medium-dark skin tone	🙏🏾️	\U0001F64F\U0001F3FE\U0000FE0F	U+1F64F U+1F3FE	folded hands: medium-dark skin tone
1959.png	folded hands: dark skin tone	🙏🏿️	\U0001F64F\U0001F3FF\U0000FE0F	U+1F64F U+1F3FF	folded hands: dark skin tone
1960.png	writing hand: light skin tone	✍🏻️	\U0000270D\U0001F3FB\U0000FE0F	U+270D U+1F3FB	writing hand: light skin tone
1961.png	writing hand: medium-light skin tone	✍🏼️	\U0000270D\U0001F3FC\U0000FE0F	U+270D U+1F3FC	writing hand: medium-light skin tone
1962.png	writing hand: medium skin tone	✍🏽️	\U0000270D\U0001F3FD\U0000FE0F	U+270D U+1F3FD	writing hand: medium skin tone
1963.png	writing hand: medium-dark skin tone	✍🏾️	\U0000270D\U0001F3FE\U0000FE0F	U+270D U+1F3FE	writing hand: medium-dark skin tone
1964.png	writing hand: dark skin tone	✍🏿️	\U0000270D\U0001F3FF\U0000FE0F	U+270D U+1F3FF	writing hand: dark skin tone
1965.png	nail polish: light skin tone	💅🏻️	\U0001F485\U0001F3FB\U0000FE0F	U+1F485 U+1F3FB	nail polish: light skin tone
1966.png	nail polish: medium-light skin tone	💅🏼️	\U0001F485\U0001F3FC\U0000FE0F	U+1F485 U+1F3FC	nail polish: medium-light skin tone
1967.png	nail polish: medium skin tone	💅🏽️	\U0001F485\U0001F3FD\U0000FE0F	U+1F485 U+1F3FD	nail polish: medium skin tone
1968.png	nail polish: medium-dark skin tone	💅🏾️	\U0001F485\U0001F3FE\U0000FE0F	U+1F485 U+1F3FE	nail polish: medium-dark skin tone
1969.png	nail polish: dark skin tone	💅🏿️	\U0001F485\U0001F3FF\U0000FE0F	U+1F485 U+1F3FF	nail polish: dark skin tone
1970.png	selfie: light skin tone	🤳🏻️	\U0001F933\U0001F3FB\U0000FE0F	U+1F933 U+1F3FB	selfie: light skin tone
1971.png	selfie: medium-light skin tone	🤳🏼️	\U0001F933\U0001F3FC\U0000FE0F	U+1F933 U+1F3FC	selfie: medium-light skin tone
1972.png	selfie: medium skin tone	🤳🏽️	\U0001F933\U0001F3FD\U0000FE0F	U+1F933 U+1F3FD	selfie: medium skin tone
1973.png	selfie: medium-dark skin tone	🤳🏾️	\U0001F933\U0001F3FE\U0000FE0F	U+1F933 U+1F3FE	selfie: medium-dark skin tone
1974.png	selfie: dark skin tone	🤳🏿️	\U0001F933\U0001F3FF\U0000FE0F	U+1F933 U+1F3FF	selfie: dark skin tone
1975.png	flexed biceps: light skin tone	💪🏻️	\U0001F4AA\U0001F3FB\U0000FE0F	U+1F4AA U+1F3FB	flexed biceps: light skin tone
1976.png	flexed biceps: medium-light skin tone	💪🏼️	\U0001F4AA\U0001F3FC\U0000FE0F	U+1F4AA U+1F3FC	flexed biceps: medium-light skin tone
1977.png	flexed biceps: medium skin tone	💪🏽️	\U0001F4AA\U0001F3FD\U0000FE0F	U+1F4AA U+1F3FD	flexed biceps: medium skin tone
1978.png	flexed biceps: medium-dark skin tone	💪🏾️	\U0001F4AA\U0001F3FE\U0000FE0F	U+1F4AA U+1F3FE	flexed biceps: medium-dark skin tone
1979.png	flexed biceps: dark skin tone	💪🏿️	\U0001F4AA\U0001F3FF\U0000FE0F	U+1F4AA U+1F3FF	flexed biceps: dark skin tone
1980.png	leg: light skin tone	🦵🏻️	\U0001F9B5\U0001F3FB\U0000FE0F	U+1F9B5 U+1F3FB	leg: light skin tone
1981.png	leg: medium-light skin tone	🦵🏼️	\U0001F9B5\U0001F3FC\U0000FE0F	U+1F9B5 U+1F3FC	leg: medium-light skin tone
1982.png	leg: medium skin tone	🦵🏽️	\U0001F9B5\U0001F3FD\U0000FE0F	U+1F9B5 U+1F3FD	leg: medium skin tone
1983.png	leg: medium-dark skin tone	🦵🏾️	\U0001F9B5\U0001F3FE\U0000FE0F	U+1F9B5 U+1F3FE	leg: medium-dark skin tone
1984.png	leg: dark skin tone	🦵🏿️	\U0001F9B5\U0001F3FF\U0000FE0F	U+1F9B5 U+1F3FF	leg: dark skin tone
1985.png	foot: light skin tone	🦶🏻️	\U0001F9B6\U0001F3FB\U0000FE0F	U+1F9B6 U+1F3FB	foot: light skin tone
1986.png	foot: medium-light skin tone	🦶🏼️	\U0001F9B6\U0001F3FC\U0000FE0F	U+1F9B6 U+1F3FC	foot: medium-light skin tone
1987.png	foot: medium skin tone	🦶🏽️	\U0001F9B6\U0001F3FD\U0000FE0F	U+1F9B6 U+1F3FD	foot: medium skin tone
1988.png	foot: medium-dark skin tone	🦶🏾️	\U0001F9B6\U0001F3FE\U0000FE0F	U+1F9B6 U+1F3FE	foot: medium-dark skin tone
1989.png	foot: dark skin tone	🦶🏿️	\U0001F9B6\U0001F3FF\U0000FE0F	U+1F9B6 U+1F3FF	foot: dark skin tone
1990.png	ear: light skin tone	👂🏻️	\U0001F442\U0001F3FB\U0000FE0F	U+1F442 U+1F3FB	ear: light skin tone
1991.png	ear: medium-light skin tone	👂🏼️	\U0001F442\U0001F3FC\U0000FE0F	U+1F442 U+1F3FC	ear: medium-light skin tone
1992.png	ear: medium skin tone	👂🏽️	\U0001F442\U0001F3FD\U0000FE0F	U+1F442 U+1F3FD	ear: medium skin tone
1993.png	ear: medium-dark skin tone	👂🏾️	\U0001F442\U0001F3FE\U0000FE0F	U+1F442 U+1F3FE	ear: medium-dark skin tone
1994.png	ear: dark skin tone	👂🏿️	\U0001F442\U0001F3FF\U0000FE0F	U+1F442 U+1F3FF	ear: dark skin tone
1995.png	ear with hearing aid: light skin tone	🦻🏻️	\U0001F9BB\U0001F3FB\U0000FE0F	U+1F9BB U+1F3FB	ear with hearing aid: light skin tone
1996.png	ear with hearing aid: medium-light skin tone	🦻🏼️	\U0001F9BB\U0001F3FC\U0000FE0F	U+1F9BB U+1F3FC	ear with hearing aid: medium-light skin tone
1997.png	ear with hearing aid: medium skin tone	🦻🏽️	\U0001F9BB\U0001F3FD\U0000FE0F	U+1F9BB U+1F3FD	ear with hearing aid: medium skin tone
1998.png	ear with hearing aid: medium-dark skin tone	🦻🏾️	\U0001F9BB\U0001F3FE\U0000FE0F	U+1F9BB U+1F3FE	ear with hearing aid: medium-dark skin tone
1999.png	ear with hearing aid: dark skin tone	🦻🏿️	\U0001F9BB\U0001F3FF\U0000FE0F	U+1F9BB U+1F3FF	ear with hearing aid: dark skin tone
2000.png	nose: light skin tone	👃🏻️	\U0001F443\U0001F3FB\U0000FE0F	U+1F443 U+1F3FB	nose: light skin tone
2001.png	nose: medium-light skin tone	👃🏼️	\U0001F443\U0001F3FC\U0000FE0F	U+1F443 U+1F3FC	nose: medium-light skin tone
2002.png	nose: medium skin tone	👃🏽️	\U0001F443\U0001F3FD\U0000FE0F	U+1F443 U+1F3FD	nose: medium skin tone
2003.png	nose: medium-dark skin tone	👃🏾️	\U0001F443\U0001F3FE\U0000FE0F	U+1F443 U+1F3FE	nose: medium-dark skin tone
2004.png	nose: dark skin tone	👃🏿️	\U0001F443\U0001F3FF\U0000FE0F	U+1F443 U+1F3FF	nose: dark skin tone
2005.png	baby: light skin tone	👶🏻️	\U0001F476\U0001F3FB\U0000FE0F	U+1F476 U+1F3FB	baby: light skin tone
2006.png	baby: medium-light skin tone	👶🏼️	\U0001F476\U0001F3FC\U0000FE0F	U+1F476 U+1F3FC	baby: medium-light skin tone
2007.png	baby: medium skin tone	👶🏽️	\U0001F476\U0001F3FD\U0000FE0F	U+1F476 U+1F3FD	baby: medium skin tone
2008.png	baby: medium-dark skin tone	👶🏾️	\U0001F476\U0001F3FE\U0000FE0F	U+1F476 U+1F3FE	baby: medium-dark skin tone
2009.png	baby: dark skin tone	👶🏿️	\U0001F476\U0001F3FF\U0000FE0F	U+1F476 U+1F3FF	baby: dark skin tone
2010.png	child: light skin tone	🧒🏻️	\U0001F9D2\U0001F3FB\U0000FE0F	U+1F9D2 U+1F3FB	child: light skin tone
2011.png	child: medium-light skin tone	🧒🏼️	\U0001F9D2\U0001F3FC\U0000FE0F	U+1F9D2 U+1F3FC	child: medium-light skin tone
2012.png	child: medium skin tone	🧒🏽️	\U0001F9D2\U0001F3FD\U0000FE0F	U+1F9D2 U+1F3FD	child: medium skin tone
2013.png	child: medium-dark skin tone	🧒🏾️	\U0001F9D2\U0001F3FE\U0000FE0F	U+1F9D2 U+1F3FE	child: medium-dark skin tone
2014.png	child: dark skin tone	🧒🏿️	\U0001F9D2\U0001F3FF\U0000FE0F	U+1F9D2 U+1F3FF	child: dark skin tone
2015.png	boy: light skin tone	👦🏻️	\U0001F466\U0001F3FB\U0000FE0F	U+1F466 U+1F3FB	boy: light skin tone
2016.png	boy: medium-light skin tone	👦🏼️	\U0001F466\U0001F3FC\U0000FE0F	U+1F466 U+1F3FC	boy: medium-light skin tone
2017.png	boy: medium skin tone	👦🏽️	\U0001F466\U0001F3FD\U0000FE0F	U+1F466 U+1F3FD	boy: medium skin tone
2018.png	boy: medium-dark skin tone	👦🏾️	\U0001F466\U0001F3FE\U0000FE0F	U+1F466 U+1F3FE	boy: medium-dark skin tone
2019.png	boy: dark skin tone	👦🏿️	\U0001F466\U0001F3FF\U0000FE0F	U+1F466 U+1F3FF	boy: dark skin tone
2020.png	girl: light skin tone	👧🏻️	\U0001F467\U0001F3FB\U0000FE0F	U+1F467 U+1F3FB	girl: light skin tone
2021.png	girl: medium-light skin tone	👧🏼️	\U0001F467\U0001F3FC\U0000FE0F	U+1F467 U+1F3FC	girl: medium-light skin tone
2022.png	girl: medium skin tone	👧🏽️	\U0001F467\U0001F3FD\U0000FE0F	U+1F467 U+1F3FD	girl: medium skin tone
2023.png	girl: medium-dark skin tone	👧🏾️	\U0001F467\U0001F3FE\U0000FE0F	U+1F467 U+1F3FE	girl: medium-dark skin tone
2024.png	girl: dark skin tone	👧🏿️	\U0001F467\U0001F3FF\U0000FE0F	U+1F467 U+1F3FF	girl: dark skin tone
2025.png	person: light skin tone	🧑🏻️	\U0001F9D1\U0001F3FB\U0000FE0F	U+1F9D1 U+1F3FB	person: light skin tone
2026.png	person: medium-light skin tone	🧑🏼️	\U0001F9D1\U0001F3FC\U0000FE0F	U+1F9D1 U+1F3FC	person: medium-light skin tone
2027.png	person: medium skin tone	🧑🏽️	\U0001F9D1\U0001F3FD\U0000FE0F	U+1F9D1 U+1F3FD	person: medium skin tone
2028.png	person: medium-dark skin tone	🧑🏾️	\U0001F9D1\U0001F3FE\U0000FE0F	U+1F9D1 U+1F3FE	person: medium-dark skin tone
2029.png	person: dark skin tone	🧑🏿️	\U0001F9D1\U0001F3FF\U0000FE0F	U+1F9D1 U+1F3FF	person: dark skin tone
2030.png	person: light skin tone blond hair	👱🏻️	\U0001F471\U0001F3FB\U0000FE0F	U+1F471 U+1F3FB	person: light skin tone, blond hair
2031.png	person: medium-light skin tone blond hair	👱🏼️	\U0001F471\U0001F3FC\U0000FE0F	U+1F471 U+1F3FC	person: medium-light skin tone, blond hair
2032.png	person: medium skin tone blond hair	👱🏽️	\U0001F471\U0001F3FD\U0000FE0F	U+1F471 U+1F3FD	person: medium skin tone, blond hair
2033.png	person: medium-dark skin tone blond hair	👱🏾️	\U0001F471\U0001F3FE\U0000FE0F	U+1F471 U+1F3FE	person: medium-dark skin tone, blond hair
2034.png	person: dark skin tone blond hair	👱🏿️	\U0001F471\U0001F3FF\U0000FE0F	U+1F471 U+1F3FF	person: dark skin tone, blond hair
2035.png	man: light skin tone	👨🏻️	\U0001F468\U0001F3FB\U0000FE0F	U+1F468 U+1F3FB	man: light skin tone
2036.png	man: medium-light skin tone	👨🏼️	\U0001F468\U0001F3FC\U0000FE0F	U+1F468 U+1F3FC	man: medium-light skin tone
2037.png	man: medium skin tone	👨🏽️	\U0001F468\U0001F3FD\U0000FE0F	U+1F468 U+1F3FD	man: medium skin tone
2038.png	man: medium-dark skin tone	👨🏾️	\U0001F468\U0001F3FE\U0000FE0F	U+1F468 U+1F3FE	man: medium-dark skin tone
2039.png	man: dark skin tone	👨🏿️	\U0001F468\U0001F3FF\U0000FE0F	U+1F468 U+1F3FF	man: dark skin tone
2040.png	person: light skin tone beard	🧔🏻️	\U0001F9D4\U0001F3FB\U0000FE0F	U+1F9D4 U+1F3FB	person: light skin tone, beard
2041.png	person: medium-light skin tone beard	🧔🏼️	\U0001F9D4\U0001F3FC\U0000FE0F	U+1F9D4 U+1F3FC	person: medium-light skin tone, beard
2042.png	person: medium skin tone beard	🧔🏽️	\U0001F9D4\U0001F3FD\U0000FE0F	U+1F9D4 U+1F3FD	person: medium skin tone, beard
2043.png	person: medium-dark skin tone beard	🧔🏾️	\U0001F9D4\U0001F3FE\U0000FE0F	U+1F9D4 U+1F3FE	person: medium-dark skin tone, beard
2044.png	person: dark skin tone beard	🧔🏿️	\U0001F9D4\U0001F3FF\U0000FE0F	U+1F9D4 U+1F3FF	person: dark skin tone, beard
2045.png	man: light skin tone red hair	👨🏻‍🦰️	\U0001F468\U0001F3FB\U0000200D\U0001F9B0\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F9B0	man: light skin tone, red hair
2046.png	man: medium-light skin tone red hair	👨🏼‍🦰️	\U0001F468\U0001F3FC\U0000200D\U0001F9B0\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F9B0	man: medium-light skin tone, red hair
2047.png	man: medium skin tone red hair	👨🏽‍🦰️	\U0001F468\U0001F3FD\U0000200D\U0001F9B0\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F9B0	man: medium skin tone, red hair
2048.png	man: medium-dark skin tone red hair	👨🏾‍🦰️	\U0001F468\U0001F3FE\U0000200D\U0001F9B0\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F9B0	man: medium-dark skin tone, red hair
2049.png	man: dark skin tone red hair	👨🏿‍🦰️	\U0001F468\U0001F3FF\U0000200D\U0001F9B0\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F9B0	man: dark skin tone, red hair
2050.png	man: light skin tone curly hair	👨🏻‍🦱️	\U0001F468\U0001F3FB\U0000200D\U0001F9B1\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F9B1	man: light skin tone, curly hair
2051.png	man: medium-light skin tone curly hair	👨🏼‍🦱️	\U0001F468\U0001F3FC\U0000200D\U0001F9B1\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F9B1	man: medium-light skin tone, curly hair
2052.png	man: medium skin tone curly hair	👨🏽‍🦱️	\U0001F468\U0001F3FD\U0000200D\U0001F9B1\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F9B1	man: medium skin tone, curly hair
2053.png	man: medium-dark skin tone curly hair	👨🏾‍🦱️	\U0001F468\U0001F3FE\U0000200D\U0001F9B1\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F9B1	man: medium-dark skin tone, curly hair
2054.png	man: dark skin tone curly hair	👨🏿‍🦱️	\U0001F468\U0001F3FF\U0000200D\U0001F9B1\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F9B1	man: dark skin tone, curly hair
2055.png	man: light skin tone white hair	👨🏻‍🦳️	\U0001F468\U0001F3FB\U0000200D\U0001F9B3\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F9B3	man: light skin tone, white hair
2056.png	man: medium-light skin tone white hair	👨🏼‍🦳️	\U0001F468\U0001F3FC\U0000200D\U0001F9B3\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F9B3	man: medium-light skin tone, white hair
2057.png	man: medium skin tone white hair	👨🏽‍🦳️	\U0001F468\U0001F3FD\U0000200D\U0001F9B3\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F9B3	man: medium skin tone, white hair
2058.png	man: medium-dark skin tone white hair	👨🏾‍🦳️	\U0001F468\U0001F3FE\U0000200D\U0001F9B3\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F9B3	man: medium-dark skin tone, white hair
2059.png	man: dark skin tone white hair	👨🏿‍🦳️	\U0001F468\U0001F3FF\U0000200D\U0001F9B3\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F9B3	man: dark skin tone, white hair
2060.png	man: light skin tone bald	👨🏻‍🦲️	\U0001F468\U0001F3FB\U0000200D\U0001F9B2\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F9B2	man: light skin tone, bald
2061.png	man: medium-light skin tone bald	👨🏼‍🦲️	\U0001F468\U0001F3FC\U0000200D\U0001F9B2\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F9B2	man: medium-light skin tone, bald
2062.png	man: medium skin tone bald	👨🏽‍🦲️	\U0001F468\U0001F3FD\U0000200D\U0001F9B2\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F9B2	man: medium skin tone, bald
2063.png	man: medium-dark skin tone bald	👨🏾‍🦲️	\U0001F468\U0001F3FE\U0000200D\U0001F9B2\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F9B2	man: medium-dark skin tone, bald
2064.png	man: dark skin tone bald	👨🏿‍🦲️	\U0001F468\U0001F3FF\U0000200D\U0001F9B2\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F9B2	man: dark skin tone, bald
2065.png	woman: light skin tone	👩🏻️	\U0001F469\U0001F3FB\U0000FE0F	U+1F469 U+1F3FB	woman: light skin tone
2066.png	woman: medium-light skin tone	👩🏼️	\U0001F469\U0001F3FC\U0000FE0F	U+1F469 U+1F3FC	woman: medium-light skin tone
2067.png	woman: medium skin tone	👩🏽️	\U0001F469\U0001F3FD\U0000FE0F	U+1F469 U+1F3FD	woman: medium skin tone
2068.png	woman: medium-dark skin tone	👩🏾️	\U0001F469\U0001F3FE\U0000FE0F	U+1F469 U+1F3FE	woman: medium-dark skin tone
2069.png	woman: dark skin tone	👩🏿️	\U0001F469\U0001F3FF\U0000FE0F	U+1F469 U+1F3FF	woman: dark skin tone
2070.png	woman: light skin tone red hair	👩🏻‍🦰️	\U0001F469\U0001F3FB\U0000200D\U0001F9B0\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F9B0	woman: light skin tone, red hair
2071.png	woman: medium-light skin tone red hair	👩🏼‍🦰️	\U0001F469\U0001F3FC\U0000200D\U0001F9B0\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F9B0	woman: medium-light skin tone, red hair
2072.png	woman: medium skin tone red hair	👩🏽‍🦰️	\U0001F469\U0001F3FD\U0000200D\U0001F9B0\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F9B0	woman: medium skin tone, red hair
2073.png	woman: medium-dark skin tone red hair	👩🏾‍🦰️	\U0001F469\U0001F3FE\U0000200D\U0001F9B0\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F9B0	woman: medium-dark skin tone, red hair
2074.png	woman: dark skin tone red hair	👩🏿‍🦰️	\U0001F469\U0001F3FF\U0000200D\U0001F9B0\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F9B0	woman: dark skin tone, red hair
2075.png	person: light skin tone red hair	🧑🏻‍🦰️	\U0001F9D1\U0001F3FB\U0000200D\U0001F9B0\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+1F9B0	person: light skin tone, red hair
2076.png	person: medium-light skin tone red hair	🧑🏼‍🦰️	\U0001F9D1\U0001F3FC\U0000200D\U0001F9B0\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+1F9B0	person: medium-light skin tone, red hair
2077.png	person: medium skin tone red hair	🧑🏽‍🦰️	\U0001F9D1\U0001F3FD\U0000200D\U0001F9B0\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+1F9B0	person: medium skin tone, red hair
2078.png	person: medium-dark skin tone red hair	🧑🏾‍🦰️	\U0001F9D1\U0001F3FE\U0000200D\U0001F9B0\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+1F9B0	person: medium-dark skin tone, red hair
2079.png	person: dark skin tone red hair	🧑🏿‍🦰️	\U0001F9D1\U0001F3FF\U0000200D\U0001F9B0\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+1F9B0	person: dark skin tone, red hair
2080.png	woman: light skin tone curly hair	👩🏻‍🦱️	\U0001F469\U0001F3FB\U0000200D\U0001F9B1\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F9B1	woman: light skin tone, curly hair
2081.png	woman: medium-light skin tone curly hair	👩🏼‍🦱️	\U0001F469\U0001F3FC\U0000200D\U0001F9B1\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F9B1	woman: medium-light skin tone, curly hair
2082.png	woman: medium skin tone curly hair	👩🏽‍🦱️	\U0001F469\U0001F3FD\U0000200D\U0001F9B1\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F9B1	woman: medium skin tone, curly hair
2083.png	woman: medium-dark skin tone curly hair	👩🏾‍🦱️	\U0001F469\U0001F3FE\U0000200D\U0001F9B1\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F9B1	woman: medium-dark skin tone, curly hair
2084.png	woman: dark skin tone curly hair	👩🏿‍🦱️	\U0001F469\U0001F3FF\U0000200D\U0001F9B1\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F9B1	woman: dark skin tone, curly hair
2085.png	person: light skin tone curly hair	🧑🏻‍🦱️	\U0001F9D1\U0001F3FB\U0000200D\U0001F9B1\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+1F9B1	person: light skin tone, curly hair
2086.png	person: medium-light skin tone curly hair	🧑🏼‍🦱️	\U0001F9D1\U0001F3FC\U0000200D\U0001F9B1\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+1F9B1	person: medium-light skin tone, curly hair
2087.png	person: medium skin tone curly hair	🧑🏽‍🦱️	\U0001F9D1\U0001F3FD\U0000200D\U0001F9B1\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+1F9B1	person: medium skin tone, curly hair
2088.png	person: medium-dark skin tone curly hair	🧑🏾‍🦱️	\U0001F9D1\U0001F3FE\U0000200D\U0001F9B1\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+1F9B1	person: medium-dark skin tone, curly hair
2089.png	person: dark skin tone curly hair	🧑🏿‍🦱️	\U0001F9D1\U0001F3FF\U0000200D\U0001F9B1\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+1F9B1	person: dark skin tone, curly hair
2090.png	woman: light skin tone white hair	👩🏻‍🦳️	\U0001F469\U0001F3FB\U0000200D\U0001F9B3\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F9B3	woman: light skin tone, white hair
2091.png	woman: medium-light skin tone white hair	👩🏼‍🦳️	\U0001F469\U0001F3FC\U0000200D\U0001F9B3\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F9B3	woman: medium-light skin tone, white hair
2092.png	woman: medium skin tone white hair	👩🏽‍🦳️	\U0001F469\U0001F3FD\U0000200D\U0001F9B3\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F9B3	woman: medium skin tone, white hair
2093.png	woman: medium-dark skin tone white hair	👩🏾‍🦳️	\U0001F469\U0001F3FE\U0000200D\U0001F9B3\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F9B3	woman: medium-dark skin tone, white hair
2094.png	woman: dark skin tone white hair	👩🏿‍🦳️	\U0001F469\U0001F3FF\U0000200D\U0001F9B3\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F9B3	woman: dark skin tone, white hair
2095.png	person: light skin tone white hair	🧑🏻‍🦳️	\U0001F9D1\U0001F3FB\U0000200D\U0001F9B3\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+1F9B3	person: light skin tone, white hair
2096.png	person: medium-light skin tone white hair	🧑🏼‍🦳️	\U0001F9D1\U0001F3FC\U0000200D\U0001F9B3\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+1F9B3	person: medium-light skin tone, white hair
2097.png	person: medium skin tone white hair	🧑🏽‍🦳️	\U0001F9D1\U0001F3FD\U0000200D\U0001F9B3\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+1F9B3	person: medium skin tone, white hair
2098.png	person: medium-dark skin tone white hair	🧑🏾‍🦳️	\U0001F9D1\U0001F3FE\U0000200D\U0001F9B3\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+1F9B3	person: medium-dark skin tone, white hair
2099.png	person: dark skin tone white hair	🧑🏿‍🦳️	\U0001F9D1\U0001F3FF\U0000200D\U0001F9B3\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+1F9B3	person: dark skin tone, white hair
2100.png	woman: light skin tone bald	👩🏻‍🦲️	\U0001F469\U0001F3FB\U0000200D\U0001F9B2\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F9B2	woman: light skin tone, bald
2101.png	woman: medium-light skin tone bald	👩🏼‍🦲️	\U0001F469\U0001F3FC\U0000200D\U0001F9B2\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F9B2	woman: medium-light skin tone, bald
2102.png	woman: medium skin tone bald	👩🏽‍🦲️	\U0001F469\U0001F3FD\U0000200D\U0001F9B2\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F9B2	woman: medium skin tone, bald
2103.png	woman: medium-dark skin tone bald	👩🏾‍🦲️	\U0001F469\U0001F3FE\U0000200D\U0001F9B2\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F9B2	woman: medium-dark skin tone, bald
